Opportunity_ID,Year_Quarter,Snapshot_Date,Opportunity_Stage,Opportunity_Type,Opportunity_Annual_Amount,Opportunity_Created_Date,Opportunity_Close_Date,Opportunity_Product,Account_Electronic_Medical_Record_System,Account_Hospital_Type,Account_Fiscal_Year_End,Account_State,Account_Zip_Code,Account_Number_of_Hospitals ,Account_Number_of_Beds,Account_Number_of_Affiliated_Physicians,Account_Number_of_Employee,Account_Cash_on_Hand,Account_Total_Patient_Revenue,Account_Net_Patient_Revenue,Month,Year,Quarter,Opportunity_Annual_Amount_Prev_Quarter,Opportunity_Annual_Amount_Diff
0061K00000gWwLN,2021Q2,2021-07-01,Closed Lost,New Business,324869.4936,1/7/2021,6/24/2021,Diversion Monitoring,Epic,Health System,,NE,68198.0,2.0,682.0,1875.0,6795.0,23342717.0,4660493585.0,1407672468.0,6,2021,Q2,324869.4936,0.0
0061K00000gWyMH,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,558637.5253,1/8/2021,12/15/2021,Privacy Monitoring,Other,,,,,,,,,,,,3,2021,Q1,,
0061K00000gWyMH,2021Q2,2021-07-01,Stage 4 - Verbal / VOC,New Business,612191.3393,1/8/2021,9/30/2021,Privacy Monitoring,Other,,,,,,,,,,,,6,2021,Q2,558637.5253,53553.81400000001
0061K00000gWyMH,2021Q3,2021-09-01,Closed Won,New Business,519057.9549,1/8/2021,8/24/2021,Privacy Monitoring,Other,,,,,,,,,,,,8,2021,Q3,612191.3393,-93133.38439999998
0061K00000gWyw5,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,215565.8846,1/8/2021,12/15/2021,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,OH,43614.0,,212.0,441.0,1949.0,-7588410.0,1361580041.0,267426993.0,3,2021,Q1,,
0061K00000gWyw5,2021Q2,2021-07-01,Stage 3 - Pricing,New Business,216373.783,1/8/2021,12/15/2021,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,OH,43614.0,,212.0,441.0,1949.0,-7588410.0,1361580041.0,267426993.0,6,2021,Q2,215565.8846,807.8984000000055
0061K00000gWyw5,2021Q3,2021-10-01,Stage 3 - Pricing,New Business,216373.783,1/8/2021,12/15/2021,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,OH,43614.0,,212.0,441.0,1949.0,-7588410.0,1361580041.0,267426993.0,9,2021,Q3,216373.783,0.0
0061K00000gWyw5,2021Q4,2022-01-01,Stage 3 - Pricing,New Business,216373.783,1/8/2021,6/15/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,OH,43614.0,,212.0,441.0,1949.0,-7588410.0,1361580041.0,267426993.0,12,2021,Q4,216373.783,0.0
0061K00000gWyw5,2022Q1,2022-04-01,Stage 3 - Pricing,New Business,216373.783,1/8/2021,7/15/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,OH,43614.0,,212.0,441.0,1949.0,-7588410.0,1361580041.0,267426993.0,3,2022,Q1,216373.783,0.0
0061K00000gWyw5,2022Q2,2022-07-01,Stage 3 - Pricing,New Business,216373.783,1/8/2021,11/16/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,OH,43614.0,,212.0,441.0,1949.0,-7588410.0,1361580041.0,267426993.0,6,2022,Q2,216373.783,0.0
0061K00000gWyw5,2022Q3,2022-08-01,Closed Lost,New Business,216373.783,1/8/2021,7/18/2022,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/2023,OH,43614.0,,212.0,441.0,1949.0,-7588410.0,1361580041.0,267426993.0,7,2022,Q3,216373.783,0.0
0061K00000gX3o3,2021Q1,2021-04-01,Stage 4 - Verbal / VOC,New Business,83196.86562,1/12/2021,6/30/2021,Privacy Monitoring,Epic,Health System,,CO,80303.0,1.0,139.0,590.0,1985.0,4262155.0,2098780274.0,418345593.0,3,2021,Q1,,
0061K00000gX3o3,2021Q2,2021-05-01,Closed Won,New Business,84563.47602,1/12/2021,4/9/2021,Privacy Monitoring,Epic,Health System,,CO,80303.0,1.0,139.0,590.0,1985.0,4262155.0,2098780274.0,418345593.0,4,2021,Q2,83196.86562,1366.610400000005
0061K00000gX8Od,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,501006.9287,1/14/2021,7/5/2021,Diversion Monitoring,Epic,Health System,,CA,95833.0,28.0,4069.0,6767.0,19141.0,715226763.0,28982205399.0,8789905232.0,3,2021,Q1,,
0061K00000gX8Od,2021Q2,2021-07-01,Stage 3 - Pricing,New Business,376617.3869,1/14/2021,7/16/2021,Diversion Monitoring,Epic,Health System,,CA,95833.0,28.0,4069.0,6767.0,19141.0,715226763.0,28982205399.0,8789905232.0,6,2021,Q2,501006.9287,-124389.5418
0061K00000gX8Od,2021Q3,2021-10-01,Stage 5 - Contracting,New Business,374850.3064,1/14/2021,10/29/2021,Diversion Monitoring,Epic,Health System,,CA,95833.0,28.0,4069.0,6767.0,19141.0,715226763.0,28982205399.0,8789905232.0,9,2021,Q3,376617.3869,-1767.0804999999818
0061K00000gX8Od,2021Q4,2022-01-01,Closed Won,Existing Business,350076.3887,1/14/2021,12/23/2021,Diversion Monitoring,Epic,Health System,,CA,95833.0,28.0,4069.0,6767.0,19141.0,715226763.0,28982205399.0,8789905232.0,12,2021,Q4,374850.3064,-24773.91769999999
0061K00000gXA9N,2021Q1,2021-04-01,Closed Lost,New Business,155766.623,1/15/2021,3/9/2021,Diversion Monitoring,Cerner,Childrens Hospital,6/30/2023,CA,92868.0,2.0,334.0,592.0,,236696142.0,3719511108.0,895449743.0,3,2021,Q1,,
0061K00000gXAFG,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,155716.3129,1/15/2021,7/15/2021,Privacy Monitoring,Other,,,,,,,,,,,,3,2021,Q1,,
0061K00000gXAFG,2021Q3,2021-10-01,Stage 3 - Pricing,New Business,155716.3129,1/15/2021,3/31/2022,Privacy Monitoring,Other,,,,,,,,,,,,9,2021,Q3,155716.3129,0.0
0061K00000gXAFG,2021Q4,2022-01-01,Stage 3 - Pricing,New Business,155716.3129,1/15/2021,3/31/2022,Privacy Monitoring,Other,,,,,,,,,,,,12,2021,Q4,155716.3129,0.0
0061K00000gXAFG,2022Q1,2022-02-01,Closed Lost,New Business,153174.249,1/15/2021,1/24/2022,Privacy Monitoring,Other,,,,,,,,,,,,1,2022,Q1,155716.3129,-2542.063899999979
0061K00000gXDLS,2021Q1,2021-04-01,Closed Lost,New Business,101471.9909,1/18/2021,3/29/2021,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,IN,47374.0,,183.0,464.0,1364.0,46452761.0,1200770017.0,487182885.0,3,2021,Q1,,
0061K00000gXG4Y,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,118104.4114,1/19/2021,7/31/2021,Privacy Monitoring,Epic,Health System,,GA,30117.0,4.0,283.0,471.0,2354.0,163032511.0,1968510653.0,630887214.0,3,2021,Q1,,
0061K00000gXG4Y,2021Q2,2021-07-01,Stage 3 - Pricing,New Business,118104.4114,1/19/2021,9/30/2021,Privacy Monitoring,Epic,Health System,,GA,30117.0,4.0,283.0,471.0,2354.0,163032511.0,1968510653.0,630887214.0,6,2021,Q2,118104.4114,0.0
0061K00000gXG4Y,2021Q3,2021-08-01,Closed Lost,New Business,118104.4114,1/19/2021,7/29/2021,Privacy Monitoring,Epic,Health System,,GA,30117.0,4.0,283.0,471.0,2354.0,163032511.0,1968510653.0,630887214.0,7,2021,Q3,118104.4114,0.0
0061K00000h5lKY,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,178281.3391,1/27/2021,8/31/2021,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,NJ,7631.0,,292.0,1123.0,2249.0,50104968.0,6021067804.0,967269424.0,3,2021,Q1,,
0061K00000h5lKY,2021Q2,2021-05-01,Closed Lost,New Business,178281.3391,1/27/2021,4/27/2021,Privacy Monitoring,Epic,Short Term Acute Care Hospital,12/31/2023,NJ,7631.0,,292.0,1123.0,2249.0,50104968.0,6021067804.0,967269424.0,4,2021,Q2,178281.3391,0.0
0061K00000h5loE,2021Q2,2021-07-01,Stage 1 - Evaluating,New Business,236051.7768,1/27/2021,12/1/2021,Diversion Monitoring,Cerner,Health System,,CT,6810.0,7.0,1290.0,2822.0,6798.0,71524871.0,6353885607.0,2119405055.0,6,2021,Q2,,
0061K00000h5loE,2021Q3,2021-10-01,Stage 1 - Evaluating,New Business,236051.7768,1/27/2021,4/29/2022,Diversion Monitoring,Cerner,Health System,,CT,6810.0,7.0,1290.0,2822.0,6798.0,71524871.0,6353885607.0,2119405055.0,9,2021,Q3,236051.7768,0.0
0061K00000h5loE,2021Q4,2022-01-01,Stage 1 - Evaluating,New Business,236051.7768,1/27/2021,6/30/2022,Diversion Monitoring,Cerner,Health System,,CT,6810.0,7.0,1290.0,2822.0,6798.0,71524871.0,6353885607.0,2119405055.0,12,2021,Q4,236051.7768,0.0
0061K00000h5loE,2022Q1,2022-04-01,Stage 3 - Pricing,New Business,236051.7768,1/27/2021,12/30/2022,Diversion Monitoring,Cerner,Health System,,CT,6810.0,7.0,1290.0,2822.0,6798.0,71524871.0,6353885607.0,2119405055.0,3,2022,Q1,236051.7768,0.0
0061K00000h5loE,2022Q2,2022-06-01,Closed Lost,New Business,236051.7768,1/27/2021,5/2/2022,Diversion Monitoring,Cerner,Health System,,CT,6810.0,7.0,1290.0,2822.0,6798.0,71524871.0,6353885607.0,2119405055.0,5,2022,Q2,236051.7768,0.0
0061K00000h5mYe,2021Q1,2021-04-01,Stage 3 - Pricing,Existing Business,718128.7596,1/27/2021,9/30/2021,Diversion Monitoring,Epic,Health System,,IL,60611.0,12.0,2761.0,6676.0,,1515222918.0,26967920259.0,5680457016.0,3,2021,Q1,,
0061K00000h5mYe,2021Q2,2021-07-01,Stage 3 - Pricing,Existing Business,718128.7596,1/27/2021,12/31/2021,Diversion Monitoring,Epic,Health System,,IL,60611.0,12.0,2761.0,6676.0,,1515222918.0,26967920259.0,5680457016.0,6,2021,Q2,718128.7596,0.0
0061K00000h5mYe,2021Q3,2021-10-01,Stage 3 - Pricing,Existing Business,718128.7596,1/27/2021,12/31/2021,Diversion Monitoring,Epic,Health System,,IL,60611.0,12.0,2761.0,6676.0,,1515222918.0,26967920259.0,5680457016.0,9,2021,Q3,718128.7596,0.0
0061K00000h5mYe,2021Q4,2022-01-01,Closed Lost,Existing Business,718128.7596,1/27/2021,12/14/2021,Diversion Monitoring,Epic,Health System,,IL,60611.0,12.0,2761.0,6676.0,,1515222918.0,26967920259.0,5680457016.0,12,2021,Q4,718128.7596,0.0
0061K00000h60Ua,2021Q2,2021-07-01,Stage 1 - Evaluating,New Business,430030.2182,2/4/2021,2/3/2022,Diversion Monitoring,Epic,Health System,,TX,77030.0,9.0,2774.0,3594.0,,514064657.0,31011802529.0,5737386317.0,6,2021,Q2,,
0061K00000h60Ua,2021Q3,2021-10-01,Stage 1 - Evaluating,New Business,430030.2182,2/4/2021,7/14/2022,Diversion Monitoring,Epic,Health System,,TX,77030.0,9.0,2774.0,3594.0,,514064657.0,31011802529.0,5737386317.0,9,2021,Q3,430030.2182,0.0
0061K00000h60Ua,2021Q4,2022-01-01,Stage 1 - Evaluating,New Business,430030.2182,2/4/2021,7/14/2022,Diversion Monitoring,Epic,Health System,,TX,77030.0,9.0,2774.0,3594.0,,514064657.0,31011802529.0,5737386317.0,12,2021,Q4,430030.2182,0.0
0061K00000h60Ua,2022Q1,2022-02-01,Closed Lost,New Business,430030.2182,2/3/2021,1/25/2022,Diversion Monitoring,Epic,Health System,,TX,77030.0,9.0,2774.0,3594.0,,514064657.0,31011802529.0,5737386317.0,1,2022,Q1,430030.2182,0.0
0061K00000h60vE,2021Q2,2021-07-01,Stage 1 - Evaluating,New Business,288031.896,2/4/2021,2/4/2023,Compliance Analytics,Epic,Health System,,NC,28203.0,22.0,3489.0,6009.0,,69116947.0,23648782474.0,6038333905.0,6,2021,Q2,,
0061K00000h60vE,2021Q3,2021-10-01,Stage 1 - Evaluating,New Business,288031.896,2/4/2021,2/4/2023,Compliance Analytics,Epic,Health System,,NC,28203.0,22.0,3489.0,6009.0,,69116947.0,23648782474.0,6038333905.0,9,2021,Q3,288031.896,0.0
0061K00000h60vE,2021Q4,2022-01-01,Stage 1 - Evaluating,New Business,288031.896,2/4/2021,4/27/2023,Compliance Analytics,Epic,Health System,,NC,28203.0,22.0,3489.0,6009.0,,69116947.0,23648782474.0,6038333905.0,12,2021,Q4,288031.896,0.0
0061K00000h60vE,2022Q1,2022-04-01,Stage 1 - Evaluating,New Business,288031.896,2/4/2021,4/27/2023,Compliance Analytics,Epic,Health System,,NC,28203.0,22.0,3489.0,6009.0,,69116947.0,23648782474.0,6038333905.0,3,2022,Q1,288031.896,0.0
0061K00000h60vE,2022Q2,2022-07-01,Stage 1 - Evaluating,New Business,288031.896,2/4/2021,1/12/2023,Compliance Analytics,Epic,Health System,,NC,28203.0,22.0,3489.0,6009.0,,69116947.0,23648782474.0,6038333905.0,6,2022,Q2,288031.896,0.0
0061K00000h60vE,2022Q3,2022-10-01,Stage 1 - Evaluating,New Business,288031.896,2/4/2021,3/12/2023,Compliance Analytics,Epic,Health System,,NC,28203.0,22.0,3489.0,6009.0,,69116947.0,23648782474.0,6038333905.0,9,2022,Q3,288031.896,0.0
0061K00000h60vE,2022Q4,2023-01-01,Stage 1 - Evaluating,New Business,663386.3098,2/4/2021,7/30/2023,Compliance Analytics,Epic,Health System,,NC,28203.0,22.0,3489.0,6009.0,,69116947.0,23648782474.0,6038333905.0,12,2022,Q4,288031.896,375354.41380000004
0061K00000h60vE,2023Q2,2023-05-01,Closed Lost,New Business,626499.0,2/4/2021,4/5/2023,Compliance Analytics,Epic,Health System,,NC,28203.0,22.0,3489.0,6009.0,,69116947.0,23648782474.0,6038333905.0,4,2023,Q2,663386.3098,-36887.30980000005
0061K00000h68PS,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,167266.2364,2/9/2021,12/22/2021,Diversion Monitoring,Epic,Health System,,IN,46321.0,4.0,733.0,1152.0,4413.0,14311.0,4094676647.0,1059298669.0,3,2021,Q1,,
0061K00000h68PS,2021Q2,2021-05-01,Closed Won,Existing Business,140855.7838,2/9/2021,4/30/2021,Diversion Monitoring,Epic,Health System,,IN,46321.0,4.0,733.0,1152.0,4413.0,14311.0,4094676647.0,1059298669.0,4,2021,Q2,167266.2364,-26410.45259999999
0061K00000h69Dw,2021Q2,2021-07-01,Stage 1 - Evaluating,New Business,547948.8,2/9/2021,2/9/2023,Compliance Analytics,Epic,Health System,,NY,10467.0,10.0,3239.0,4968.0,,238879636.0,23798749069.0,4757309430.0,6,2021,Q2,,
0061K00000h69Dw,2021Q3,2021-10-01,Stage 1 - Evaluating,New Business,547948.8,2/9/2021,2/9/2023,Compliance Analytics,Epic,Health System,,NY,10467.0,10.0,3239.0,4968.0,,238879636.0,23798749069.0,4757309430.0,9,2021,Q3,547948.8,0.0
0061K00000h69Dw,2021Q4,2022-01-01,Stage 1 - Evaluating,New Business,547948.8,2/9/2021,7/20/2023,Compliance Analytics,Epic,Health System,,NY,10467.0,10.0,3239.0,4968.0,,238879636.0,23798749069.0,4757309430.0,12,2021,Q4,547948.8,0.0
0061K00000h69Dw,2022Q1,2022-04-01,Stage 1 - Evaluating,New Business,547948.8,2/9/2021,7/20/2023,Compliance Analytics,Epic,Health System,,NY,10467.0,10.0,3239.0,4968.0,,238879636.0,23798749069.0,4757309430.0,3,2022,Q1,547948.8,0.0
0061K00000h69Dw,2022Q2,2022-07-01,Stage 1 - Evaluating,New Business,547948.8,2/9/2021,7/20/2023,Compliance Analytics,Epic,Health System,,NY,10467.0,10.0,3239.0,4968.0,,238879636.0,23798749069.0,4757309430.0,6,2022,Q2,547948.8,0.0
0061K00000h69Dw,2022Q3,2022-10-01,Stage 1 - Evaluating,New Business,547948.8,2/9/2021,7/20/2023,Compliance Analytics,Epic,Health System,,NY,10467.0,10.0,3239.0,4968.0,,238879636.0,23798749069.0,4757309430.0,9,2022,Q3,547948.8,0.0
0061K00000h69Dw,2022Q4,2022-12-01,Closed Lost,New Business,547948.8,2/9/2021,11/14/2022,Compliance Analytics,Epic,Health System,,NY,10467.0,10.0,3239.0,4968.0,,238879636.0,23798749069.0,4757309430.0,11,2022,Q4,547948.8,0.0
0061K00000h6Acy,2021Q1,2021-04-01,Stage 2 - Scoping,New Business,323985.6,2/10/2021,9/30/2021,Privacy Monitoring,Cerner,Health System,,AL,36617.0,3.0,692.0,2039.0,2627.0,193337610.0,2453868666.0,824021535.0,3,2021,Q1,,
0061K00000h6Acy,2021Q2,2021-07-01,Stage 3 - Pricing,New Business,197870.4,2/10/2021,9/30/2021,Privacy Monitoring,Cerner,Health System,,AL,36617.0,3.0,692.0,2039.0,2627.0,193337610.0,2453868666.0,824021535.0,6,2021,Q2,323985.6,-126115.19999999998
0061K00000h6Acy,2021Q3,2021-10-01,Closed Lost,New Business,197870.4,2/10/2021,9/2/2021,Privacy Monitoring,Cerner,Health System,,AL,36617.0,3.0,692.0,2039.0,2627.0,193337610.0,2453868666.0,824021535.0,9,2021,Q3,197870.4,0.0
0061K00000h6FM6,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,547948.8,2/12/2021,8/12/2021,Privacy Monitoring,Epic,Health System,,MO,63141.0,43.0,4816.0,6663.0,23378.0,159205691.0,21188380117.0,6505253582.0,3,2021,Q1,,
0061K00000h6FM6,2021Q2,2021-07-01,Stage 4 - Verbal / VOC,New Business,547948.8,2/12/2021,10/12/2021,Privacy Monitoring,Epic,Health System,,MO,63141.0,43.0,4816.0,6663.0,23378.0,159205691.0,21188380117.0,6505253582.0,6,2021,Q2,547948.8,0.0
0061K00000h6FM6,2021Q3,2021-10-01,Stage 4 - Verbal / VOC,New Business,547948.8,2/12/2021,12/12/2021,Privacy Monitoring,Epic,Health System,,MO,63141.0,43.0,4816.0,6663.0,23378.0,159205691.0,21188380117.0,6505253582.0,9,2021,Q3,547948.8,0.0
0061K00000h6FM6,2021Q4,2022-01-01,Stage 3 - Pricing,New Business,547948.8,2/12/2021,3/12/2022,Privacy Monitoring,Epic,Health System,,MO,63141.0,43.0,4816.0,6663.0,23378.0,159205691.0,21188380117.0,6505253582.0,12,2021,Q4,547948.8,0.0
0061K00000h6FM6,2022Q1,2022-04-01,Stage 3 - Pricing,New Business,547948.8,2/12/2021,6/24/2022,Privacy Monitoring,Epic,Health System,,MO,63141.0,43.0,4816.0,6663.0,23378.0,159205691.0,21188380117.0,6505253582.0,3,2022,Q1,547948.8,0.0
0061K00000h6FM6,2022Q2,2022-07-01,Stage 3 - Pricing,New Business,547948.8,2/12/2021,10/28/2022,Privacy Monitoring,Epic,Health System,,MO,63141.0,43.0,4816.0,6663.0,23378.0,159205691.0,21188380117.0,6505253582.0,6,2022,Q2,547948.8,0.0
0061K00000h6FM6,2022Q3,2022-10-01,Stage 3 - Pricing,New Business,547948.8,2/12/2021,10/28/2023,Privacy Monitoring,Epic,Health System,,MO,63141.0,43.0,4816.0,6663.0,23378.0,159205691.0,21188380117.0,6505253582.0,9,2022,Q3,547948.8,0.0
0061K00000h6FM6,2022Q4,2023-01-01,Stage 3 - Pricing,New Business,547948.8,2/12/2021,10/28/2023,Privacy Monitoring,Epic,Health System,,MO,63141.0,43.0,4816.0,6663.0,23378.0,159205691.0,21188380117.0,6505253582.0,12,2022,Q4,547948.8,0.0
0061K00000h6FM6,2023Q1,2023-03-01,Closed Lost,New Business,547948.8,2/12/2021,2/20/2023,Privacy Monitoring,Epic,Health System,,MO,63141.0,43.0,4816.0,6663.0,23378.0,159205691.0,21188380117.0,6505253582.0,2,2023,Q1,547948.8,0.0
0061K00000h6Hsw,2021Q1,2021-04-01,Stage 2 - Scoping,New Business,332752.3459,2/16/2021,2/14/2022,Diversion Monitoring,Epic,Health System,,NC,28203.0,22.0,3489.0,6009.0,,69116947.0,23648782474.0,6038333905.0,3,2021,Q1,,
0061K00000h6Hsw,2021Q2,2021-05-01,Closed Lost,New Business,332752.3459,2/15/2021,4/19/2021,Diversion Monitoring,Epic,Health System,,NC,28203.0,22.0,3489.0,6009.0,,69116947.0,23648782474.0,6038333905.0,4,2021,Q2,332752.3459,0.0
0061K00000h6KjR,2021Q2,2021-07-01,Stage 1 - Evaluating,New Business,1134911.555,2/17/2021,2/17/2022,Diversion Monitoring,Epic,Health System,,FL,32714.0,53.0,9060.0,13988.0,,4779920653.0,65116696237.0,13243106471.0,6,2021,Q2,,
0061K00000h6KjR,2021Q3,2021-10-01,Stage 1 - Evaluating,New Business,1134911.555,2/17/2021,5/25/2022,Diversion Monitoring,Epic,Health System,,FL,32714.0,53.0,9060.0,13988.0,,4779920653.0,65116696237.0,13243106471.0,9,2021,Q3,1134911.555,0.0
0061K00000h6KjR,2021Q4,2021-11-01,Closed Lost,New Business,1134911.555,2/17/2021,10/13/2021,Diversion Monitoring,Epic,Health System,,FL,32714.0,53.0,9060.0,13988.0,,4779920653.0,65116696237.0,13243106471.0,10,2021,Q4,1134911.555,0.0
0061K00000h6N1Y,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,140556.9397,2/18/2021,4/29/2021,Diversion Monitoring,Other,Health System,,NC,28401.0,,997.0,1316.0,129.0,,,,3,2021,Q1,,
0061K00000h6N1Y,2021Q2,2021-07-01,Stage 3 - Pricing,New Business,140556.9397,2/18/2021,10/29/2021,Diversion Monitoring,Other,Health System,,NC,28401.0,,997.0,1316.0,129.0,,,,6,2021,Q2,140556.9397,0.0
0061K00000h6N1Y,2021Q3,2021-10-01,Stage 3 - Pricing,New Business,143117.7577,2/18/2021,4/29/2022,Diversion Monitoring,Other,Health System,,NC,28401.0,,997.0,1316.0,129.0,,,,9,2021,Q3,140556.9397,2560.8179999999993
0061K00000h6N1Y,2021Q4,2022-01-01,Stage 2 - Scoping,New Business,143117.7577,2/18/2021,6/30/2022,Diversion Monitoring,Other,Health System,,NC,28401.0,,997.0,1316.0,129.0,,,,12,2021,Q4,143117.7577,0.0
0061K00000h6N1Y,2022Q1,2022-04-01,Stage 2 - Scoping,New Business,143117.7577,2/18/2021,9/30/2022,Diversion Monitoring,Other,Health System,,NC,28401.0,,997.0,1316.0,129.0,,,,3,2022,Q1,143117.7577,0.0
0061K00000h6N1Y,2022Q2,2022-07-01,Stage 2 - Scoping,New Business,143117.7577,2/18/2021,1/12/2023,Diversion Monitoring,Other,Health System,,NC,28401.0,,997.0,1316.0,129.0,,,,6,2022,Q2,143117.7577,0.0
0061K00000h6N1Y,2022Q3,2022-10-01,Stage 2 - Scoping,New Business,22423.5,2/18/2021,3/12/2023,Diversion Monitoring,Other,Health System,,NC,28401.0,,997.0,1316.0,129.0,,,,9,2022,Q3,143117.7577,-120694.25769999999
0061K00000h6N1Y,2022Q4,2023-01-01,Stage 1 - Evaluating,New Business,22423.5,2/18/2021,7/30/2023,Diversion Monitoring,Other,Health System,,NC,28401.0,,997.0,1316.0,129.0,,,,12,2022,Q4,22423.5,0.0
0061K00000h6N1Y,2023Q1,2023-03-01,Closed Lost,New Business,22423.5,2/18/2021,2/3/2023,Diversion Monitoring,Other,Health System,,NC,28401.0,,997.0,1316.0,129.0,,,,2,2023,Q1,22423.5,0.0
0061K00000h6SzA,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,127739.5855,2/22/2021,9/15/2021,Diversion Monitoring,Cerner,Health System,,IA,52803.0,6.0,591.0,988.0,1914.0,60785443.0,1754244051.0,527005455.0,3,2021,Q1,,
0061K00000h6SzA,2021Q2,2021-07-01,Stage 4 - Verbal / VOC,New Business,127739.5855,2/22/2021,9/15/2021,Diversion Monitoring,Cerner,Health System,,IA,52803.0,6.0,591.0,988.0,1914.0,60785443.0,1754244051.0,527005455.0,6,2021,Q2,127739.5855,0.0
0061K00000h6SzA,2021Q3,2021-08-01,Closed Lost,New Business,129448.066,2/22/2021,7/8/2021,Diversion Monitoring,Cerner,Health System,,IA,52803.0,6.0,591.0,988.0,1914.0,60785443.0,1754244051.0,527005455.0,7,2021,Q3,127739.5855,1708.4805000000051
0061K00000h6TvR,2021Q1,2021-04-01,Closed Won,Existing Business,0.0,2/23/2021,3/25/2021,Privacy Monitoring,Epic,Health System,,IL,60611.0,12.0,2761.0,6676.0,16742.0,1515222918.0,26967920259.0,5680457016.0,3,2021,Q1,,
0061K00000h6Vpm,2021Q1,2021-04-01,Stage 3 - Pricing,New Business,154020.0091,2/24/2021,6/30/2021,Diversion Monitoring,Epic,Health System,,OH,44308.0,2.0,310.0,993.0,5492.0,218768510.0,2330943077.0,1040487478.0,3,2021,Q1,,
0061K00000h6Vpm,2021Q2,2021-07-01,Stage 5 - Contracting,New Business,154020.0091,2/24/2021,7/30/2021,Diversion Monitoring,Epic,Health System,,OH,44308.0,2.0,310.0,993.0,5492.0,218768510.0,2330943077.0,1040487478.0,6,2021,Q2,154020.0091,0.0
0061K00000h6Vpm,2021Q3,2021-08-01,Closed Won,New Business,143943.0784,2/24/2021,7/23/2021,Diversion Monitoring,Epic,Health System,,OH,44308.0,2.0,310.0,993.0,5492.0,218768510.0,2330943077.0,1040487478.0,7,2021,Q3,154020.0091,-10076.930699999997
0061K00000h6Y9a,2021Q2,2021-07-01,Stage 1 - Evaluating,New Business,115996.1947,2/25/2021,2/25/2022,Privacy Monitoring,Epic,Health System,,NY,13502.0,3.0,441.0,539.0,3629.0,5093505.0,2156009290.0,556683180.0,6,2021,Q2,,
0061K00000h6Y9a,2021Q3,2021-10-01,Stage 3 - Pricing,New Business,115996.1947,2/25/2021,3/18/2022,Privacy Monitoring,Epic,Health System,,NY,13502.0,3.0,441.0,539.0,3629.0,5093505.0,2156009290.0,556683180.0,9,2021,Q3,115996.1947,0.0
0061K00000h6Y9a,2021Q4,2022-01-01,Stage 3 - Pricing,New Business,115996.1947,2/25/2021,6/30/2022,Privacy Monitoring,Epic,Health System,,NY,13502.0,3.0,441.0,539.0,3629.0,5093505.0,2156009290.0,556683180.0,12,2021,Q4,115996.1947,0.0
0061K00000h6Y9a,2022Q1,2022-04-01,Stage 3 - Pricing,New Business,115996.1947,2/25/2021,12/30/2022,Privacy Monitoring,Epic,Health System,,NY,13502.0,3.0,441.0,539.0,3629.0,5093505.0,2156009290.0,556683180.0,3,2022,Q1,115996.1947,0.0
0061K00000h6Y9a,2022Q2,2022-07-01,Stage 2 - Scoping,New Business,115996.1947,2/25/2021,1/12/2023,Privacy Monitoring,Epic,Health System,,NY,13502.0,3.0,441.0,539.0,3629.0,5093505.0,2156009290.0,556683180.0,6,2022,Q2,115996.1947,0.0
0061K00000h6Y9a,2022Q3,2022-09-01,Closed Lost,New Business,115996.1947,2/25/2021,8/22/2022,Privacy Monitoring,Epic,Health System,,NY,13502.0,3.0,441.0,539.0,3629.0,5093505.0,2156009290.0,556683180.0,8,2022,Q3,115996.1947,0.0
0061K00000h6fqm,2021Q2,2021-07-01,Stage 1 - Evaluating,New Business,1095897.6,3/1/2021,4/28/2023,Compliance Analytics,Cerner,Health System,,PA,15213.0,35.0,7154.0,11088.0,,46924064.0,51344319329.0,9955717814.0,6,2021,Q2,,
0061K00000h6fqm,2021Q3,2021-10-01,Stage 1 - Evaluating,New Business,1095897.6,3/1/2021,4/28/2023,Compliance Analytics,Cerner,Health System,,PA,15213.0,35.0,7154.0,11088.0,,46924064.0,51344319329.0,9955717814.0,9,2021,Q3,1095897.6,0.0
0061K00000h6fqm,2021Q4,2022-01-01,Stage 1 - Evaluating,New Business,1095897.6,3/1/2021,4/28/2023,Compliance Analytics,Cerner,Health System,,PA,15213.0,35.0,7154.0,11088.0,,46924064.0,51344319329.0,9955717814.0,12,2021,Q4,1095897.6,0.0
